,text,sentiment,label
2392,"to khud ko yad dilane ke lie , thing aur 58 exact ek hi
",neutral,1
2393,"factory price par utpad sho room men upalabdh hai.
",neutral,1
2394,"sivay un logon ke jo iske merciful amends kar len aur sudhar kar len. to nishchay hi allah bahut kshmashil , atyant dayavan hai
",positive,2
2395,"in assi lakh shukranuon men se koee bhi ek utni hi bari snkhya ke dinbon men se kisi ek ko snshechit kar ek form a genotype utpann kar sakta hai.
",negative,0
2396,"aesi vastoo jo jivan ya utpti ke lie snkatajany hai
",negative,0
2397,"bharvi karib karib kalidas ke contemporary the
",neutral,1
2398,"data you entered bhara hai uske karan nimn samasyaen milina
",negative,0
2399,"yah congenital udarvisphar ki case hai
",neutral,1
2400,"ek hydrological unit ke lie water resources development aur management ki yojna banani hogi.
",neutral,1
2401,"agar culture hamen changes karti ho , jo ki vah vakee karti hai -
",neutral,1
2402,"iske alava i, aur phir aap apne monthly payment ka payment
",negative,0
2403,"india family planning association aur shakha karyalay.
",neutral,1
2404,"aese drafts jinhen such ke lie bina remitter bank dvara jari advice patr ke prapt hue prastut kiya jae.
",neutral,1
2405,"habitat : ye tree aur ghas vale khule near men rahte water
",neutral,1
2406,"yadi children ko , is project se previous play rachna ka kuchh experience hai , to project ki story ko banane men unhen kam samay lagega.
",positive,2
2407,"kya image gallery pane badalne yogy hona chahie
",neutral,1
2408,"kya tum bat   ba  ko pukarte ho aur best creator ko chhor dete ho
",positive,2
2409,"csr samajik uttardayitv ka notion bharat ke lie new nahin hai.
",neutral,1
2410,"chunen ki kaun si service snpadit karni haia  C
",neutral,1
2411,"imambare ki ek aur vihit snrachna 5 mnjila bavari siidar kunaa hai, jo poorv navabi yug ki hai.
",positive,2
2412,"indian maintenance rakhne aur racialism soviet colonialism ko elimination karne ke bare me sovayat union aur bharat ke view ek jaise hain.
",positive,2
2413,"aur usi ki udarat ki nishaniyon men se sare heavens and earth ka paida karna aur un jandaron ka bhi jo usne heavens and earth men scattered abroad hain aur jab chahe unke jama kar lene par bhi adir hai
",positive,2
2414,"kisi common goal ke lie milakar kam karna
",neutral,1
2415,"replies ke replies men dvaraakoa headers bigare
",neutral,1
2416,"skin granthiyan samanyta ji-spt ke roop men jani jati hain
",neutral,1
2417,"vidhi men ek law ke number kee tha law hote hain.
",positive,2
2418,"new devices par tab par menu ke lie naya tab page aksham karen
",neutral,1
2419,"aur kisi vishisht kshetr ke sndarbh men utkrishtta ka arth ya hoga , is bat ka nirnay ham logon ne kar bhi liya tab bhi aanevali pii ki sntanon men yah gun dikhaee dega , is bat ki koee garnti nahin di ja sakti
",positive,2
2420,"option dvara aashodhit band ke navikaran ka prastav vicharadhin hai.
",positive,2
2421,"vaccine available hai aur pregnancy women ko nahin diya ja sakta hai  vaccine lene ke bad women ko least se least ek month tak garbhdharan nahin karna chahiye
",neutral,1
2422,"cell ke kendr men pnkti baddh honge
",neutral,1
2423,"buddh ka janm din vyapak roop se theravda deshon men manaya jata hai unki mata ka unke janm ke sat din bad nidhan ho gaya tha.
",negative,0
2424,"iske bad bhaybhit aur aashnka se bhare rajraj varma samne forward
",negative,0
2425,"gora ne thori der chup rahakar kaha, dekhie, in sab mamlon men mujhe n phnsaiye.
",positive,2
2426,"aapke computer par kisi any program ne extension jora hai , jo Chrome ke works karne ke tarike ko chrome sakta hai
",neutral,1
2427,"yah aspashtta kanon ke dynamical equations men chalti rahi.
",positive,2
2428,"india men ६४  ८ prtishat literacy hai jisme se ७५  ३  men aur ५३  ७  striyan literate hai.
",neutral,1
2429,"ball ko do ran ke lie don mat. use park se bahar pahunchane ke lie aim sadhie. amar vyaktiyon ke sath ka lakshy company
",neutral,1
2430,"yah festivities ten last first chalta hai , jinmen se pahli others nights kee aspects men durga aur kee aspects men lakshmi ya saraswati ko samarpit hoti hain.
",positive,2
2431,"isi se uska called padmpad pad gaya.
",neutral,1
2432,"2 bharat ki vividhta ko dekhte hue parliament government jyada upyogi hai is me desh ke sabhi vargon ke log mntri parishad me liye ja sakte hai
",positive,2
2433,"aur usko bhi chalis lakh times dekha gaya hai.
",neutral,1
2434,"nyayalay ne kaha ki ve shabd sirph hasyaspad the aur pathkon par koee prbhav incapable of producing the.
",negative,0
2435,"iske viprit elesdi ka ek hi bar dam lagane se kisi latent mental illness vale vyakti ko manovaigyanik hani pahunchne ki snbhavna ho sakti hai .
",negative,0
2436,"bahut snbhav hai ki violin ka bow bhi ek rod ko doosri rod par act aag jalane vali samany jivan ki kriya ka hi viksit roop ho
",positive,2
2437,"sync set ap karne ka pryas karte samay ek error utpann huee
",negative,0
2438,"notes ya sikkon ki aesi amount jo cashes dainik kary vyavhar ke lie apne nakdi box men rakhta ho.
",neutral,1
2439,"aur plants belen , aur darakht  usi ko  sajda karte hain
",neutral,1
2440,"is occasion par , president ne kaha ki , india fortunate hai ki uske pas change ki population agenda ki prapti ke lie large young pii hai.
",positive,2
2441,"girl varsh ki teleza apne school ke echaaeevieds roktham club v local galsr guides chapter ki chairperson hai.
",negative,0
2442,"course many vidvan is point ka virodh karte hain , phir bhi bahut se scholars ki yah manyta hai ki tntr-vady ke nirman ka vichar snbhavat : hunting ya martial snbndhi harp aur arrow ke kon dvara utpann twang se dimag men aaya hoga
",negative,0
2443,"schools men students ko corporal punishment dene par rok honi chahie aur vidyarthiyon ko positive initiatives karne ke lie protsahit kiya jana chahie.
",positive,2
2444,"achanak uttam ko coral ki chattanon ke bich men ek peculiar si object lying huee dikhaee di.
",negative,0
2445,"chromium ab aur updating nahin kar raha hai kyonki aapka operating system aprachlit hai
",negative,0
2446,"shrimad bhagavadgita ka saral elementary hindi translation
",neutral,1
2447,"kisi project ko banane men cost element ki upeksha nahin ki ja sakti.
",positive,2
2448,"movement men n keval shri bhatt ke priy embrace ke trees balki world ki sari creation bhi shamil
",positive,2
2449,"nematodes sootrak ya nema ke roop men bhi jane jate hain
",neutral,1
2450,"main fox hoon!  s fox ne kaha.
",neutral,1
2451,"yahan ek bahut short text hai.
",neutral,1
2452,"gandhiji ne gandhiji claimed ki har ko apni har told his colleagues se kah diya ki agar ven leave the congress se sahamat nahin hain to ven kangres se hat sakten hain.
",negative,0
2453,"decisions issues ke bare men aapki council ke open more sarvajnik honge aur council aapke samne more javab deh hogi
",neutral,1
2454,"usne to bengal ko jit liya tha n
",neutral,1
2455,"chalo yah number line par aarekhit karen.
",positive,2
2456,"court ne jo decree di vah ek appealable decree thi.
",neutral,1
2457,"21 fort aayaran phort ke roop men bhi jana jata hai fort bharatpur ke prmukh aetihasik aakarshnon men se ek it
",positive,2
2458,"rest house ka arth us building se hota hai , jiska pryog travelers dvara shelter ke lie kiya jata hai.
",neutral,1
2459,"char decades se more , gurbakhsh sinh punjabi journalism par aachchhadit rahe.
",neutral,1
2460,"india ke president , shri pranab mukharji ne women ke bare men negative perceptions ko badalne ka aagrah kiya.
",negative,0
2461,"kabhi local craftsmen bhi apni kalakritiyon ko yahan par sale ke lie rakh dete hain
",neutral,1
2462,"device men FILTER _ SLOT property samarthan upalabdh nahin hai
",negative,0
2463,"yah soluble fibre ka best source hai.
",positive,2
2464,"god ne unke hearts par aur vision par muhar laga di hai aur unki aankhon par parda punishment hai , aur unke lie bari yatna hai
",positive,2
2465,"aesa karna mahatma gandhi ko unki 150birth anniversary par hamari shraddhanjli hogi jo varsh2019 men manaee jaegi.
",positive,2
2466,"aur  serve  aume samood ke pas unke brother saleh ko  paimbar banakar bheja  to unhonne  apni people se  kaha h meri people uda hi ki parastish god uske siva koee tumhara mabood nahin usi ne tumko zamin  ki earth  se paida kiya aur tumko usmen basaya to usse maphirat ki lord mgon phir uski bargah men repentance god  responsive mera paravardigar  har shash ke  rib aur sabki sunta aur lord ubool karta hai
",positive,2
2467,"aur un logon ka pichha karne men susti n dikhao. yadi tumhen none god hai  to unhen bhi none god hai , jis tarah tumko none god success aur tum knowing se us chiz ki aasha karte ho , jis chiz ki ve aasha nahin karte. knowing to chary kuchh jannevala , tatvadarshi hai
",positive,2
2468,"yah 2 feet bhi nahi hai
",neutral,1
2469,"aap ki local social ki sevaen other department aap ko aap ke sthaniy organisations ke bare men batayega.
",neutral,1
2470,"adhikansh samitiyon public is directly athva apratyaksh ng se tab snbaddh hoti hai jab memoranda containing suggestions jnjapan prapt hote hain.
",neutral,1
2471,"jab aadhi dead of night, rano kakamahal pahuncha to natar ne use moomal ke kaksh men yah kahakar jane se mana kiya ki mumal ab aur kisi se prem karti hai.
",neutral,1
2472,"unexpected leaders ko is polling men chuna gaya.
",neutral,1
2473,"baki ke do sadasyon ke pas ya to special educational aavashyaktaon ya sthaniy sarkar ya donon hi ke bare knowledge and experience anubhav hoga
",positive,2
2474,"to product rules hamen madad karte hain.
",positive,2
2475,"sabhi DRIVENAME search
",neutral,1
2476,"is prkar back the clock chalakar , ham apna mool vnsh punarjivit kar sakte hain , hamara lakshri-oonshchhsh-y ham final goal se tatha parivar niyojan se prapt kar sakte hain
",positive,2
2477,"is audience men tatha large aaspas aese bahut se elders hain jo ki large country tatha samaj ke lie valuable sahyog prdan kar rahe hain.
",positive,2
2478,"is lie agar ham percent ke nishan ko hata dete hain to, ham dashamalav ko
",neutral,1
2479,"agriculture men modern biology ka upyog need ki jaroorat hai.
",neutral,1
2480,"job par lagne ke shighr bad hi 1912 me shivdaee ke sath unka vivah ho gaya, jiske sath janm se hi unki mngni ho chuki jivan 19 thi.
",neutral,1
2481,"aur sabhi cases men hame poochhna hai
",neutral,1
2482,"jab ve usmen dale jaenge to uski daharne ki bhayanak aavaz sunenge aur vah prkop se while rahi hogi.
",neutral,1
2483,"something mana jata hai ki focus karne vale ka dhyan bhng ho chuka hai ,
",negative,0
2484,"project manager plugin ke lie Anjuta
",neutral,1
2485,"kya quantity is equation ke donon pakshon ke lie shamil kiya jana chahie
",neutral,1
2486,"horizontal instability ke samupyojan ka ek prarupik udaharan dhrviy barph-topi jaise uchch elbdo ke tampering with regions hai.
",positive,2
2487,"at : government ne nishchay kiya ki constitution ka amendment necessary nahin hai
",neutral,1
2488,"islie nimhains dvara aarnbh kie ge ee-haspital aur ee-projekt karyakram utkrisht pahal hain, any snsthaon dvara anukaran kie jane yogy hai.
",positive,2
2489,"aur blasting men bhi  sign lie nishani hai  jabki hamne unapar wind vayu chala di
",neutral,1
2490,"is imarat ke top ek big tomb sushobhit building
",positive,2
2491,"patti men paya jane vala ek type of vein vinyas jahan apne aarnbh hone ke sthan se ant hone ke sthan tak shiraen ek doosre ke samantar hoti hain
",neutral,1
2492,"tab signs retribution unse  unki shararat ka  badla liya to choonki vah log hamari aayton ko sea the aur unse heedless rahte the retribution unhen dariya men dubo diya
",negative,0
2493,"unhonne wasn kiya ki vahan enough progress nahin thi
",positive,2
2494,"assembly men discussions svtntr , svachchh evn nirbadh huaa karti thin
",positive,2
2495,"march 2010 men uprashtrapti joy biden, klintan aur obama ne ek bar phir ijrayal ke sath vahi sngharsh than liya aur is bar vishesh roop se jerusalam ke sath. is bar to prshasan ko apni moorkhta se kadam vapas khinchne men keval chhah saptah lage jaisa ki vashingatan instityoot men jems jons ke bhashan aur vhait haus par eli visel ke bhojan se snket mila.
",negative,0
2496,"video number karne ke lie horizontal video windows ki select the number karen
",positive,2
2497,"india ke president tomorrow homoeopathy par ek international convention ka udghatan karenge. , president bhavan : 08042016
",neutral,1
2498,"yah koee nahin kah sakta ki is kal ke matter might crop uth khara ho ya sarkar par kis tarah ka aakraman kar diya jae
",negative,0
2499,"chikitsak dvara size of uterus v kokh men amniotic fluid ki matra ki nigrani ki jani chahiye
",positive,2
2500,"chahe jis karan bhi ho other koi aesi vastu chahte hain jiska other sparsh kar something , jisen dekh something aur jiske samaksh shraddhapoorvak vinat ho saken.
",positive,2
2501,"unhonne kuchh nahin kaha sivay iske ki ae hamare rab! too hamare gunahon ko aur hamare apne mamle men jo zyadti hamse ho gee ho, use kshma kar de aur firmly our feet rakh, aur inkar karnevale logon ke muable men give us victory
",positive,2
2502,"rashtriy bank srijna ka publication:
",neutral,1
2503,"hanphi panth-iske anuyayi south asia aur madhy eshiya men hain.
",neutral,1
2504,"small agricultural products ke lie organised vidyman vyavastha ke absence men producers ko unki upaj ka good price nahin mil pata.
",negative,0
2505,"stabilise the market banae rakhne ke lie vinimay daron ko banae rakhna samanyta yah kary sarkar ya snbndhit pradhikriti dvara kiya jata hai.
",positive,2
2506,"talk unhen khabar nahin ki god unka secrets aur unki kanaphusiyon ko achchhi tarah janta hai aur yah ki god unknown ki sari baton ko bhali-bhanti janta hai
",positive,2
2507,"Kerberos 5 authentication ke upyog se yah option server se jorega
",neutral,1
2508,"chunne ke channel when picking ke sath karta ko aakar den
",neutral,1
2509,"phir azab uda ne unhen le dala aur vah zalim the hi to uda ne jo kuchh tumhen halal tayyab tahir rozi di hai good things se khao aur agar tum khuda hi ki parastish ka dava karte ho
",positive,2
2510,"jab activities types of works ke lie ek hi composite tender jari kiya jata ho.
",neutral,1
2511,"attendance ki nominal check advisable hai.
",neutral,1
2512,"kh jahan uske mata ya pita ka vivah astitv men nahin hai vahan us mata ya pita ke shuddh dhan men sammilit ki jaengi jisne aay-kar adhiniyam ki dhara 3 men paribhashit poorvavarsh men avayask sntan ka bharanposhan kiya hai, aur jahan aesi kori aastiyan mata ya pita men se kisi ek ke shuddh dhan men ek bar sammilit kar li jati hain vahan aesi kori aastiyan, kisi uttaravarti varsh men mata ya pita men se kisi any ke shuddh dhan men tab tak sammilit nahin ki jaengi jab tak nirdharan adhikari ka, us mata ya pita ko sunvari ka avasar dene ke pashchat, yah samadhan nahin ho jata hai ki aesa karna aavashyak hai
",positive,2
